instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_category
9502,2012-02-05,1,1,2,19,0,0,0,1,0.3,0.2879,0.52,0.2239,6,63,69,Evening Rush
9503,2012-02-05,1,1,2,20,0,0,0,1,0.28,0.2727,0.56,0.194,3,47,50,Night
9504,2012-02-05,1,1,2,21,0,0,0,1,0.28,0.2879,0.56,0.1045,6,60,66,Night
9505,2012-02-05,1,1,2,22,0,0,0,1,0.26,0.2727,0.6,0.1045,9,182,191,Night
9506,2012-02-05,1,1,2,23,0,0,0,1,0.24,0.2424,0.7,0.1343,4,38,42,Night
9507,2012-02-06,1,1,2,0,0,1,1,1,0.24,0.2424,0.65,0.1343,7,14,21,Late Night
9508,2012-02-06,1,1,2,1,0,1,1,1,0.22,0.2576,0.75,0.0896,0,6,6,Late Night
9509,2012-02-06,1,1,2,2,0,1,1,1,0.22,0.2727,0.75,0.0,0,3,3,Late Night
9510,2012-02-06,1,1,2,4,0,1,1,1,0.18,0.2121,0.8,0.1045,0,2,2,Late Night
9511,2012-02-06,1,1,2,5,0,1,1,1,0.18,0.2121,0.8,0.1045,0,17,17,Late Night
9512,2012-02-06,1,1,2,6,0,1,1,1,0.16,0.1818,0.86,0.1045,0,72,72,Morning Rush
9513,2012-02-06,1,1,2,7,0,1,1,1,0.16,0.1818,0.86,0.1045,5,229,234,Morning Rush
9514,2012-02-06,1,1,2,8,0,1,1,1,0.16,0.1818,0.86,0.1343,10,434,444,Morning Rush
9515,2012-02-06,1,1,2,9,0,1,1,1,0.18,0.2121,0.8,0.1045,8,269,277,Morning Rush
9516,2012-02-06,1,1,2,10,0,1,1,1,0.22,0.2424,0.75,0.1045,20,96,116,Morning Rush
9517,2012-02-06,1,1,2,11,0,1,1,1,0.26,0.2727,0.7,0.1343,12,104,116,Lunch/Afternoon
9518,2012-02-06,1,1,2,12,0,1,1,1,0.32,0.3182,0.61,0.1642,19,131,150,Lunch/Afternoon
9519,2012-02-06,1,1,2,13,0,1,1,1,0.38,0.3939,0.4,0.2239,17,124,141,Lunch/Afternoon
9520,2012-02-06,1,1,2,14,0,1,1,1,0.4,0.4091,0.35,0.1642,14,126,140,Lunch/Afternoon
9521,2012-02-06,1,1,2,15,0,1,1,1,0.42,0.4242,0.32,0.2836,25,146,171,Evening Rush
9522,2012-02-06,1,1,2,16,0,1,1,1,0.4,0.4091,0.43,0.2537,13,215,228,Evening Rush
9523,2012-02-06,1,1,2,17,0,1,1,1,0.4,0.4091,0.43,0.2537,13,417,430,Evening Rush
9524,2012-02-06,1,1,2,18,0,1,1,1,0.38,0.3939,0.43,0.2239,11,426,437,Evening Rush
9525,2012-02-06,1,1,2,19,0,1,1,1,0.36,0.3333,0.43,0.2537,7,284,291,Evening Rush
9526,2012-02-06,1,1,2,20,0,1,1,1,0.34,0.3333,0.46,0.1642,7,194,201,Night
9527,2012-02-06,1,1,2,21,0,1,1,1,0.32,0.3182,0.57,0.1642,11,143,154,Night
9528,2012-02-06,1,1,2,22,0,1,1,1,0.3,0.303,0.65,0.1343,4,83,87,Night
9529,2012-02-06,1,1,2,23,0,1,1,1,0.3,0.303,0.65,0.1343,3,43,46,Night
9530,2012-02-07,1,1,2,0,0,2,1,1,0.3,0.2879,0.7,0.194,1,22,23,Late Night
9531,2012-02-07,1,1,2,1,0,2,1,1,0.28,0.2879,0.61,0.1343,8,6,14,Late Night
9532,2012-02-07,1,1,2,2,0,2,1,1,0.3,0.3333,0.61,0.0,0,4,4,Late Night
9533,2012-02-07,1,1,2,3,0,2,1,2,0.3,0.3333,0.7,0.0,1,1,2,Late Night
9534,2012-02-07,1,1,2,4,0,2,1,2,0.3,0.3333,0.7,0.0,0,3,3,Late Night
9535,2012-02-07,1,1,2,5,0,2,1,1,0.32,0.3333,0.49,0.0896,0,15,15,Late Night
9536,2012-02-07,1,1,2,6,0,2,1,1,0.32,0.303,0.45,0.2985,2,98,100,Morning Rush
9537,2012-02-07,1,1,2,7,0,2,1,1,0.32,0.3485,0.45,0.0,6,293,299,Morning Rush
9538,2012-02-07,1,1,2,8,0,2,1,1,0.3,0.3182,0.49,0.0,7,522,529,Morning Rush
9539,2012-02-07,1,1,2,9,0,2,1,1,0.32,0.3333,0.49,0.0,11,278,289,Morning Rush
9540,2012-02-07,1,1,2,10,0,2,1,1,0.34,0.3333,0.46,0.1642,12,104,116,Morning Rush
9541,2012-02-07,1,1,2,11,0,2,1,1,0.36,0.3485,0.46,0.194,9,120,129,Lunch/Afternoon
9542,2012-02-07,1,1,2,12,0,2,1,1,0.4,0.4091,0.4,0.3284,9,163,172,Lunch/Afternoon
9543,2012-02-07,1,1,2,13,0,2,1,1,0.44,0.4394,0.38,0.2537,15,169,184,Lunch/Afternoon
9544,2012-02-07,1,1,2,14,0,2,1,1,0.44,0.4394,0.38,0.2537,11,127,138,Lunch/Afternoon
9545,2012-02-07,1,1,2,15,0,2,1,1,0.44,0.4394,0.38,0.194,13,133,146,Evening Rush
9546,2012-02-07,1,1,2,16,0,2,1,1,0.44,0.4394,0.35,0.2537,19,257,276,Evening Rush
9547,2012-02-07,1,1,2,17,0,2,1,1,0.44,0.4394,0.35,0.194,15,494,509,Evening Rush
9548,2012-02-07,1,1,2,18,0,2,1,1,0.42,0.4242,0.38,0.194,10,508,518,Evening Rush
9549,2012-02-07,1,1,2,19,0,2,1,1,0.38,0.3939,0.43,0.2239,11,327,338,Evening Rush
9550,2012-02-07,1,1,2,20,0,2,1,1,0.36,0.3485,0.5,0.1343,6,206,212,Night
9551,2012-02-07,1,1,2,21,0,2,1,1,0.34,0.3485,0.61,0.1045,20,170,190,Night
9552,2012-02-07,1,1,2,22,0,2,1,1,0.32,0.3182,0.57,0.194,11,107,118,Night
9553,2012-02-07,1,1,2,23,0,2,1,1,0.32,0.3333,0.57,0.1343,2,49,51,Night
9554,2012-02-08,1,1,2,0,0,3,1,1,0.3,0.2879,0.56,0.2239,2,21,23,Late Night
9555,2012-02-08,1,1,2,1,0,3,1,1,0.28,0.2727,0.61,0.1642,1,9,10,Late Night
9556,2012-02-08,1,1,2,2,0,3,1,1,0.26,0.303,0.65,0.0,0,1,1,Late Night
9557,2012-02-08,1,1,2,3,0,3,1,1,0.26,0.303,0.65,0.0,0,1,1,Late Night
9558,2012-02-08,1,1,2,4,0,3,1,1,0.24,0.2576,0.7,0.0896,0,1,1,Late Night
9559,2012-02-08,1,1,2,5,0,3,1,1,0.24,0.2576,0.7,0.0896,0,20,20,Late Night
9560,2012-02-08,1,1,2,6,0,3,1,2,0.24,0.2879,0.7,0.0,3,95,98,Morning Rush
9561,2012-02-08,1,1,2,7,0,3,1,2,0.24,0.2576,0.7,0.1045,5,276,281,Morning Rush
9562,2012-02-08,1,1,2,8,0,3,1,2,0.24,0.2273,0.7,0.2239,13,495,508,Morning Rush
9563,2012-02-08,1,1,2,9,0,3,1,2,0.24,0.2576,0.7,0.1642,8,245,253,Morning Rush
9564,2012-02-08,1,1,2,10,0,3,1,2,0.26,0.2576,0.7,0.2239,1,107,108,Morning Rush
9565,2012-02-08,1,1,2,11,0,3,1,2,0.26,0.2576,0.65,0.2239,5,97,102,Lunch/Afternoon
9566,2012-02-08,1,1,2,12,0,3,1,2,0.28,0.2576,0.65,0.2836,14,124,138,Lunch/Afternoon
9567,2012-02-08,1,1,2,13,0,3,1,2,0.28,0.2879,0.61,0.1045,15,111,126,Lunch/Afternoon
9568,2012-02-08,1,1,2,14,0,3,1,2,0.3,0.303,0.56,0.1642,8,100,108,Lunch/Afternoon
9569,2012-02-08,1,1,2,15,0,3,1,3,0.3,0.3182,0.61,0.1045,5,49,54,Evening Rush
9570,2012-02-08,1,1,2,16,0,3,1,3,0.26,0.2727,0.81,0.1045,2,73,75,Evening Rush
9571,2012-02-08,1,1,2,17,0,3,1,3,0.24,0.2576,0.87,0.1045,8,147,155,Evening Rush
9572,2012-02-08,1,1,2,18,0,3,1,3,0.24,0.2576,0.87,0.1045,4,163,167,Evening Rush
9573,2012-02-08,1,1,2,19,0,3,1,3,0.24,0.2576,0.87,0.1045,3,158,161,Evening Rush
9574,2012-02-08,1,1,2,20,0,3,1,3,0.24,0.2424,0.87,0.1343,3,122,125,Night
9575,2012-02-08,1,1,2,21,0,3,1,3,0.24,0.2273,0.87,0.194,3,126,129,Night
9576,2012-02-08,1,1,2,22,0,3,1,2,0.24,0.2424,0.87,0.1343,3,95,98,Night
9577,2012-02-08,1,1,2,23,0,3,1,2,0.24,0.2424,0.87,0.1642,3,57,60,Night
9578,2012-02-09,1,1,2,0,0,4,1,2,0.24,0.2424,0.87,0.1642,3,23,26,Late Night
9579,2012-02-09,1,1,2,1,0,4,1,2,0.24,0.2424,0.87,0.1343,2,10,12,Late Night
9580,2012-02-09,1,1,2,2,0,4,1,1,0.22,0.2273,0.8,0.1343,0,2,2,Late Night
9581,2012-02-09,1,1,2,3,0,4,1,1,0.22,0.2121,0.8,0.2836,0,4,4,Late Night
9582,2012-02-09,1,1,2,4,0,4,1,2,0.22,0.197,0.75,0.4478,0,1,1,Late Night
9583,2012-02-09,1,1,2,5,0,4,1,1,0.2,0.1818,0.75,0.2836,0,18,18,Late Night
9584,2012-02-09,1,1,2,6,0,4,1,1,0.2,0.1818,0.75,0.2836,1,75,76,Morning Rush
9585,2012-02-09,1,1,2,7,0,4,1,1,0.2,0.197,0.69,0.2537,4,263,267,Morning Rush
9586,2012-02-09,1,1,2,8,0,4,1,1,0.2,0.197,0.64,0.2537,11,473,484,Morning Rush
9587,2012-02-09,1,1,2,9,0,4,1,1,0.2,0.197,0.59,0.2239,9,229,238,Morning Rush
9588,2012-02-09,1,1,2,10,0,4,1,1,0.22,0.2121,0.51,0.2239,7,90,97,Morning Rush
9589,2012-02-09,1,1,2,11,0,4,1,1,0.24,0.2273,0.52,0.2239,4,95,99,Lunch/Afternoon
9590,2012-02-09,1,1,2,12,0,4,1,1,0.26,0.2273,0.48,0.3284,10,148,158,Lunch/Afternoon
9591,2012-02-09,1,1,2,13,0,4,1,1,0.3,0.2727,0.42,0.3284,10,144,154,Lunch/Afternoon
9592,2012-02-09,1,1,2,14,0,4,1,1,0.32,0.303,0.39,0.2985,18,126,144,Lunch/Afternoon
9593,2012-02-09,1,1,2,15,0,4,1,1,0.32,0.303,0.36,0.2985,14,120,134,Evening Rush
9594,2012-02-09,1,1,2,16,0,4,1,1,0.34,0.3333,0.36,0.0,15,223,238,Evening Rush
9595,2012-02-09,1,1,2,17,0,4,1,1,0.34,0.3333,0.34,0.1343,12,387,399,Evening Rush
9596,2012-02-09,1,1,2,18,0,4,1,1,0.34,0.3333,0.31,0.1642,13,404,417,Evening Rush
9597,2012-02-09,1,1,2,19,0,4,1,1,0.32,0.3333,0.33,0.1045,8,287,295,Evening Rush
9598,2012-02-09,1,1,2,20,0,4,1,1,0.32,0.3485,0.36,0.0,2,197,199,Night
9599,2012-02-09,1,1,2,21,0,4,1,1,0.3,0.3182,0.52,0.0896,8,169,177,Night
9600,2012-02-09,1,1,2,22,0,4,1,2,0.3,0.3333,0.56,0.0,3,104,107,Night
9601,2012-02-09,1,1,2,23,0,4,1,2,0.3,0.3333,0.52,0.0,9,75,84,Night
9602,2012-02-10,1,1,2,0,0,5,1,2,0.28,0.303,0.65,0.0896,4,39,43,Late Night
9603,2012-02-10,1,1,2,1,0,5,1,2,0.28,0.303,0.61,0.0896,2,11,13,Late Night
9604,2012-02-10,1,1,2,2,0,5,1,1,0.26,0.2879,0.52,0.0896,7,9,16,Late Night
9605,2012-02-10,1,1,2,3,0,5,1,1,0.26,0.2879,0.56,0.0896,0,5,5,Late Night
9606,2012-02-10,1,1,2,4,0,5,1,1,0.26,0.2879,0.56,0.0896,0,2,2,Late Night
9607,2012-02-10,1,1,2,5,0,5,1,1,0.24,0.2273,0.52,0.2239,0,17,17,Late Night
9608,2012-02-10,1,1,2,6,0,5,1,1,0.2,0.197,0.59,0.194,3,61,64,Morning Rush
9609,2012-02-10,1,1,2,7,0,5,1,1,0.2,0.2121,0.59,0.1642,5,225,230,Morning Rush
9610,2012-02-10,1,1,2,8,0,5,1,1,0.2,0.2121,0.59,0.1642,1,447,448,Morning Rush
9611,2012-02-10,1,1,2,9,0,5,1,1,0.22,0.2273,0.55,0.1642,10,265,275,Morning Rush
9612,2012-02-10,1,1,2,10,0,5,1,2,0.26,0.2727,0.48,0.1343,5,119,124,Morning Rush
9613,2012-02-10,1,1,2,11,0,5,1,2,0.28,0.2879,0.45,0.1045,19,134,153,Lunch/Afternoon
9614,2012-02-10,1,1,2,12,0,5,1,2,0.3,0.303,0.42,0.1343,8,168,176,Lunch/Afternoon
9615,2012-02-10,1,1,2,13,0,5,1,2,0.3,0.3182,0.42,0.0896,22,170,192,Lunch/Afternoon
9616,2012-02-10,1,1,2,14,0,5,1,2,0.32,0.3333,0.39,0.0896,8,138,146,Lunch/Afternoon
9617,2012-02-10,1,1,2,15,0,5,1,2,0.32,0.3333,0.45,0.1343,27,164,191,Evening Rush
9618,2012-02-10,1,1,2,16,0,5,1,2,0.34,0.3182,0.42,0.2537,28,240,268,Evening Rush
9619,2012-02-10,1,1,2,17,0,5,1,2,0.34,0.3333,0.42,0.194,15,381,396,Evening Rush
9620,2012-02-10,1,1,2,18,0,5,1,3,0.3,0.303,0.61,0.1343,14,345,359,Evening Rush
9621,2012-02-10,1,1,2,19,0,5,1,2,0.32,0.3485,0.57,0.0,16,246,262,Evening Rush
9622,2012-02-10,1,1,2,20,0,5,1,2,0.32,0.3485,0.57,0.0,7,144,151,Night
9623,2012-02-10,1,1,2,21,0,5,1,2,0.32,0.3333,0.66,0.0896,14,108,122,Night
9624,2012-02-10,1,1,2,22,0,5,1,2,0.32,0.3485,0.66,0.0,11,102,113,Night
9625,2012-02-10,1,1,2,23,0,5,1,2,0.3,0.3182,0.7,0.0896,1,64,65,Night
9626,2012-02-11,1,1,2,0,0,6,0,2,0.3,0.303,0.7,0.1343,3,50,53,Late Night
9627,2012-02-11,1,1,2,1,0,6,0,3,0.28,0.2879,0.81,0.1343,2,43,45,Late Night
9628,2012-02-11,1,1,2,2,0,6,0,3,0.26,0.2576,0.81,0.194,2,24,26,Late Night
9629,2012-02-11,1,1,2,3,0,6,0,3,0.24,0.2273,0.87,0.2239,0,9,9,Late Night
9630,2012-02-11,1,1,2,4,0,6,0,3,0.24,0.2273,0.87,0.2239,0,4,4,Late Night
9631,2012-02-11,1,1,2,5,0,6,0,3,0.22,0.2273,0.93,0.1642,0,2,2,Late Night
9632,2012-02-11,1,1,2,6,0,6,0,3,0.22,0.2273,0.93,0.1343,1,8,9,Morning Rush
9633,2012-02-11,1,1,2,7,0,6,0,3,0.22,0.2273,0.93,0.1343,0,19,19,Morning Rush
9634,2012-02-11,1,1,2,8,0,6,0,3,0.22,0.2273,0.93,0.1343,1,77,78,Morning Rush
9635,2012-02-11,1,1,2,9,0,6,0,3,0.22,0.2424,0.93,0.1045,5,85,90,Morning Rush
9636,2012-02-11,1,1,2,10,0,6,0,3,0.22,0.2424,0.93,0.1045,23,143,166,Morning Rush
9637,2012-02-11,1,1,2,11,0,6,0,2,0.24,0.2576,0.81,0.1045,26,157,183,Lunch/Afternoon
9638,2012-02-11,1,1,2,12,0,6,0,2,0.26,0.2576,0.81,0.1642,25,196,221,Lunch/Afternoon
9639,2012-02-11,1,1,2,13,0,6,0,2,0.26,0.2424,0.81,0.2836,18,217,235,Lunch/Afternoon
9640,2012-02-11,1,1,2,14,0,6,0,2,0.26,0.2424,0.81,0.2537,38,205,243,Lunch/Afternoon
9641,2012-02-11,1,1,2,15,0,6,0,2,0.3,0.2727,0.61,0.2985,12,112,124,Evening Rush
9642,2012-02-11,1,1,2,16,0,6,0,3,0.22,0.197,0.75,0.4179,12,134,146,Evening Rush
9643,2012-02-11,1,1,2,17,0,6,0,3,0.22,0.1818,0.69,0.4627,13,131,144,Evening Rush
9644,2012-02-11,1,1,2,18,0,6,0,2,0.22,0.1818,0.47,0.6567,3,105,108,Evening Rush
9645,2012-02-11,1,1,2,19,0,6,0,2,0.2,0.1515,0.4,0.5522,2,85,87,Evening Rush
9646,2012-02-11,1,1,2,20,0,6,0,2,0.16,0.1212,0.43,0.5522,1,62,63,Night
9647,2012-02-11,1,1,2,21,0,6,0,1,0.14,0.0758,0.43,0.6418,5,43,48,Night
9648,2012-02-11,1,1,2,22,0,6,0,2,0.14,0.1061,0.39,0.3881,0,46,46,Night
9649,2012-02-11,1,1,2,23,0,6,0,3,0.12,0.0758,0.5,0.4925,0,20,20,Night
9650,2012-02-12,1,1,2,0,0,0,0,3,0.1,0.0758,0.68,0.3881,0,21,21,Late Night
9651,2012-02-12,1,1,2,1,0,0,0,3,0.08,0.0455,0.79,0.4627,0,24,24,Late Night
9652,2012-02-12,1,1,2,2,0,0,0,2,0.1,0.0606,0.58,0.5821,1,26,27,Late Night
9653,2012-02-12,1,1,2,3,0,0,0,2,0.1,0.0455,0.46,0.6866,0,14,14,Late Night
9654,2012-02-12,1,1,2,4,0,0,0,2,0.1,0.0455,0.46,0.7164,0,1,1,Late Night
9655,2012-02-12,1,1,2,5,0,0,0,1,0.1,0.0758,0.49,0.3881,0,3,3,Late Night
9656,2012-02-12,1,1,2,6,0,0,0,1,0.1,0.0758,0.49,0.3881,0,2,2,Morning Rush
9657,2012-02-12,1,1,2,7,0,0,0,1,0.08,0.0909,0.53,0.194,0,18,18,Morning Rush
9658,2012-02-12,1,1,2,8,0,0,0,1,0.08,0.0758,0.53,0.2537,0,26,26,Morning Rush
9659,2012-02-12,1,1,2,9,0,0,0,1,0.1,0.0909,0.49,0.2985,3,60,63,Morning Rush
9660,2012-02-12,1,1,2,10,0,0,0,1,0.12,0.1061,0.42,0.3582,8,83,91,Morning Rush
9661,2012-02-12,1,1,2,11,0,0,0,1,0.12,0.1061,0.42,0.2985,3,121,124,Lunch/Afternoon
9662,2012-02-12,1,1,2,12,0,0,0,1,0.14,0.0758,0.39,0.6418,7,133,140,Lunch/Afternoon
9663,2012-02-12,1,1,2,13,0,0,0,1,0.16,0.1212,0.4,0.4478,10,128,138,Lunch/Afternoon
9664,2012-02-12,1,1,2,14,0,0,0,1,0.16,0.1212,0.4,0.5224,9,102,111,Lunch/Afternoon
9665,2012-02-12,1,1,2,15,0,0,0,1,0.16,0.1212,0.4,0.5522,5,150,155,Evening Rush
9666,2012-02-12,1,1,2,16,0,0,0,1,0.2,0.1667,0.34,0.4627,16,148,164,Evening Rush
9667,2012-02-12,1,1,2,17,0,0,0,1,0.18,0.1515,0.37,0.4179,4,83,87,Evening Rush
9668,2012-02-12,1,1,2,18,0,0,0,1,0.16,0.1212,0.4,0.4627,4,92,96,Evening Rush
9669,2012-02-12,1,1,2,19,0,0,0,1,0.16,0.1364,0.4,0.2836,2,78,80,Evening Rush
9670,2012-02-12,1,1,2,20,0,0,0,1,0.14,0.1212,0.42,0.3284,1,56,57,Night
9671,2012-02-12,1,1,2,21,0,0,0,1,0.14,0.1212,0.43,0.2985,0,36,36,Night
9672,2012-02-12,1,1,2,22,0,0,0,1,0.14,0.1515,0.43,0.1642,0,28,28,Night
9673,2012-02-12,1,1,2,23,0,0,0,1,0.14,0.1364,0.43,0.2239,0,23,23,Night
9674,2012-02-13,1,1,2,0,0,1,1,1,0.14,0.1364,0.46,0.2239,0,9,9,Late Night
9675,2012-02-13,1,1,2,1,0,1,1,1,0.12,0.1212,0.5,0.2239,0,6,6,Late Night
9676,2012-02-13,1,1,2,2,0,1,1,1,0.14,0.1364,0.46,0.194,0,4,4,Late Night
9677,2012-02-13,1,1,2,3,0,1,1,1,0.12,0.1515,0.54,0.1045,0,1,1,Late Night
9678,2012-02-13,1,1,2,4,0,1,1,1,0.12,0.1667,0.54,0.0896,0,2,2,Late Night
9679,2012-02-13,1,1,2,5,0,1,1,1,0.1,0.1212,0.58,0.1343,0,17,17,Late Night
9680,2012-02-13,1,1,2,6,0,1,1,1,0.1,0.1061,0.54,0.2239,1,71,72,Morning Rush
9681,2012-02-13,1,1,2,7,0,1,1,1,0.1,0.1061,0.54,0.194,1,194,195,Morning Rush
9682,2012-02-13,1,1,2,8,0,1,1,1,0.1,0.1212,0.54,0.1343,4,413,417,Morning Rush
9683,2012-02-13,1,1,2,9,0,1,1,1,0.12,0.1364,0.5,0.194,7,198,205,Morning Rush
9684,2012-02-13,1,1,2,10,0,1,1,1,0.14,0.1515,0.5,0.1343,1,70,71,Morning Rush
9685,2012-02-13,1,1,2,11,0,1,1,1,0.22,0.2273,0.37,0.194,5,85,90,Lunch/Afternoon
9686,2012-02-13,1,1,2,12,0,1,1,1,0.28,0.2576,0.28,0.3284,7,111,118,Lunch/Afternoon
9687,2012-02-13,1,1,2,13,0,1,1,1,0.32,0.303,0.22,0.2239,11,129,140,Lunch/Afternoon
9688,2012-02-13,1,1,2,14,0,1,1,1,0.34,0.3485,0.23,0.1045,10,125,135,Lunch/Afternoon
9689,2012-02-13,1,1,2,15,0,1,1,1,0.36,0.3485,0.27,0.1343,10,145,155,Evening Rush
9690,2012-02-13,1,1,2,16,0,1,1,1,0.36,0.3485,0.23,0.194,5,206,211,Evening Rush
9691,2012-02-13,1,1,2,17,0,1,1,1,0.36,0.3485,0.23,0.194,8,399,407,Evening Rush
9692,2012-02-13,1,1,2,18,0,1,1,1,0.34,0.3182,0.25,0.2537,6,399,405,Evening Rush
9693,2012-02-13,1,1,2,19,0,1,1,1,0.34,0.3333,0.25,0.1343,7,256,263,Evening Rush
9694,2012-02-13,1,1,2,20,0,1,1,1,0.3,0.303,0.42,0.1642,4,210,214,Night
9695,2012-02-13,1,1,2,21,0,1,1,1,0.28,0.2879,0.45,0.1343,2,145,147,Night
9696,2012-02-13,1,1,2,22,0,1,1,1,0.26,0.2727,0.56,0.1045,3,99,102,Night
9697,2012-02-13,1,1,2,23,0,1,1,1,0.28,0.3182,0.41,0.0,2,34,36,Night
9698,2012-02-14,1,1,2,0,0,2,1,2,0.26,0.303,0.6,0.0,0,14,14,Late Night
9699,2012-02-14,1,1,2,1,0,2,1,2,0.26,0.303,0.56,0.0,0,6,6,Late Night
9700,2012-02-14,1,1,2,2,0,2,1,2,0.28,0.3182,0.41,0.0,0,3,3,Late Night
9701,2012-02-14,1,1,2,3,0,2,1,2,0.26,0.303,0.52,0.0,0,3,3,Late Night
9702,2012-02-14,1,1,2,4,0,2,1,2,0.26,0.2727,0.65,0.1045,0,2,2,Late Night
9703,2012-02-14,1,1,2,5,0,2,1,2,0.26,0.2727,0.65,0.1045,2,20,22,Late Night
9704,2012-02-14,1,1,2,6,0,2,1,2,0.26,0.303,0.56,0.0,1,89,90,Morning Rush
9705,2012-02-14,1,1,2,7,0,2,1,2,0.24,0.2576,0.6,0.0896,4,276,280,Morning Rush
9706,2012-02-14,1,1,2,8,0,2,1,2,0.24,0.2879,0.7,0.0,3,510,513,Morning Rush
9707,2012-02-14,1,1,2,9,0,2,1,2,0.26,0.2879,0.56,0.0896,6,256,262,Morning Rush
9708,2012-02-14,1,1,2,10,0,2,1,2,0.26,0.2727,0.6,0.1343,8,90,98,Morning Rush
9709,2012-02-14,1,1,2,11,0,2,1,2,0.3,0.303,0.45,0.1642,5,107,112,Lunch/Afternoon
9710,2012-02-14,1,1,2,12,0,2,1,2,0.3,0.2879,0.52,0.2239,10,162,172,Lunch/Afternoon
9711,2012-02-14,1,1,2,13,0,2,1,2,0.36,0.3333,0.4,0.2537,6,167,173,Lunch/Afternoon
9712,2012-02-14,1,1,2,14,0,2,1,1,0.4,0.4091,0.4,0.2239,13,111,124,Lunch/Afternoon
9713,2012-02-14,1,1,2,15,0,2,1,2,0.42,0.4242,0.38,0.4478,7,138,145,Evening Rush
9714,2012-02-14,1,1,2,16,0,2,1,1,0.42,0.4242,0.35,0.2985,15,251,266,Evening Rush
9715,2012-02-14,1,1,2,17,0,2,1,1,0.42,0.4242,0.38,0.3582,19,504,523,Evening Rush
9716,2012-02-14,1,1,2,18,0,2,1,2,0.38,0.3939,0.46,0.2985,8,398,406,Evening Rush
9717,2012-02-14,1,1,2,19,0,2,1,2,0.36,0.3485,0.5,0.1642,11,270,281,Evening Rush
9718,2012-02-14,1,1,2,20,0,2,1,2,0.38,0.3939,0.46,0.1343,6,178,184,Night
9719,2012-02-14,1,1,2,21,0,2,1,2,0.36,0.3636,0.5,0.1045,4,105,109,Night
9720,2012-02-14,1,1,2,22,0,2,1,2,0.36,0.3636,0.5,0.1045,5,72,77,Night
9721,2012-02-14,1,1,2,23,0,2,1,2,0.36,0.3636,0.5,0.0896,2,55,57,Night
9722,2012-02-15,1,1,2,0,0,3,1,1,0.32,0.3485,0.57,0.0,0,22,22,Late Night
9723,2012-02-15,1,1,2,1,0,3,1,1,0.34,0.3636,0.53,0.0,0,5,5,Late Night
9724,2012-02-15,1,1,2,2,0,3,1,1,0.3,0.3333,0.61,0.0,0,4,4,Late Night
9725,2012-02-15,1,1,2,3,0,3,1,1,0.28,0.3182,0.75,0.0,0,3,3,Late Night
9726,2012-02-15,1,1,2,4,0,3,1,1,0.28,0.2879,0.7,0.1045,0,1,1,Late Night
9727,2012-02-15,1,1,2,5,0,3,1,1,0.28,0.2879,0.7,0.1045,0,25,25,Late Night
9728,2012-02-15,1,1,2,6,0,3,1,1,0.3,0.303,0.61,0.1343,3,92,95,Morning Rush
9729,2012-02-15,1,1,2,7,0,3,1,2,0.3,0.2879,0.65,0.194,3,318,321,Morning Rush
9730,2012-02-15,1,1,2,8,0,3,1,1,0.32,0.2879,0.61,0.3582,7,508,515,Morning Rush
9731,2012-02-15,1,1,2,9,0,3,1,1,0.32,0.303,0.61,0.3284,5,226,231,Morning Rush
9732,2012-02-15,1,1,2,10,0,3,1,1,0.34,0.303,0.57,0.2985,12,108,120,Morning Rush
9733,2012-02-15,1,1,2,11,0,3,1,1,0.36,0.3333,0.53,0.2836,13,125,138,Lunch/Afternoon
9734,2012-02-15,1,1,2,12,0,3,1,1,0.38,0.3939,0.46,0.3881,11,152,163,Lunch/Afternoon
9735,2012-02-15,1,1,2,13,0,3,1,1,0.4,0.4091,0.43,0.2836,11,159,170,Lunch/Afternoon
9736,2012-02-15,1,1,2,14,0,3,1,1,0.42,0.4242,0.41,0.3582,6,128,134,Lunch/Afternoon
9737,2012-02-15,1,1,2,15,0,3,1,1,0.42,0.4242,0.41,0.2239,7,164,171,Evening Rush
9738,2012-02-15,1,1,2,16,0,3,1,1,0.42,0.4242,0.38,0.194,9,222,231,Evening Rush
9739,2012-02-15,1,1,2,17,0,3,1,1,0.42,0.4242,0.38,0.194,17,470,487,Evening Rush
9740,2012-02-15,1,1,2,18,0,3,1,1,0.4,0.4091,0.4,0.2239,9,459,468,Evening Rush
9741,2012-02-15,1,1,2,19,0,3,1,1,0.38,0.3939,0.43,0.1642,9,302,311,Evening Rush
9742,2012-02-15,1,1,2,20,0,3,1,1,0.36,0.3485,0.46,0.1642,4,207,211,Night
9743,2012-02-15,1,1,2,21,0,3,1,1,0.34,0.3333,0.53,0.1642,8,170,178,Night
9744,2012-02-15,1,1,2,22,0,3,1,1,0.34,0.3485,0.49,0.1045,3,104,107,Night
9745,2012-02-15,1,1,2,23,0,3,1,1,0.34,0.3485,0.53,0.0896,4,54,58,Night
9746,2012-02-16,1,1,2,0,0,4,1,2,0.3,0.303,0.7,0.1343,1,22,23,Late Night
9747,2012-02-16,1,1,2,1,0,4,1,2,0.3,0.3333,0.7,0.0,0,5,5,Late Night
9748,2012-02-16,1,1,2,2,0,4,1,2,0.3,0.3182,0.7,0.0896,1,6,7,Late Night
9749,2012-02-16,1,1,2,3,0,4,1,2,0.3,0.3333,0.61,0.0,0,1,1,Late Night
